21636305182001490880;31073632182001490880
81147162086440722624;47345232086440722624
52353221369706166244;87761551369706166244
85000506479497254486;77330415479497254486
52404648334704628886;13112020334704628886
08653141347280510448;57331402347280510448
34464615143931526604;65684225143931526604
12174312232241060622;25357036232241060622
12258821105111022426;23274563105111022426
67277845122183772480;57384404122183772480
48027030285443270626;41162761285443270626
78141664936689948624;75164270936689948624
03044241196768004024;48116265196768004024
25162558314435230402;64732881314435230402
63443427042157534280;07145208042157534280
60784040046443680024;06705364046443680024
56084264422922334480;58770101422922334480
34021700488006782888;12483432488006782888
06532373179907298228;66341606179907298228
76550480665628376668;57418745665628376668
88346387418462910246;37720486418462910246
74461174234782166460;61171408234782166460
70434184357715200422;78074286357715200422
74410066367164656248;67664673367164656248
57244653548270896862;67057608548270896862
70530116813859290404;60666461813859290404
02108382742943600606;78631008742943600606
47752548378265038804;86551033378265038804
06266340600222554000;84688861600222554000
81204702551425886840;23707066551425886840
72481513430047326042;27684367430047326042
00837374397130326280;00272406397130326280
23248054070869368484;18041486070869368484
03673461550477466842;02081301550477466842
01201475538834104204;20414761538834104204
74441382163394858246;01262115163394858246
27444474660514618242;01105201660514618242
60650761790986880600;67548303790986880600
76327021310938698826;17824878310938698826
64241177424901548644;48138747424901548644
20757501234507462202;15006265234507462202
68414600198773152446;81334283198773152446
40163137752851032264;23731240752851032264
22170685082786088464;00868241082786088464
34780215877273238806;40218526877273238806
03708854770033908068;48378228770033908068
16473626325739572068;65417663325739572068
61331242409841834428;60670373409841834428
71707478841643310440;30042215841643310440
35088324521185042640;00271246521185042640
11561136282488210622;71785127282488210622
78740351782913098048;64020668782913098048
75366063547864420022;40028843547864420022
40782305633713660888;16528023633713660888
30136185610832818242;43181750610832818242
21532878599948662602;47302058599948662602
53040237756328948008;16538307756328948008
00647255221342288066;45413231221342288066
42886277643930664020;07263257643930664020
57512867100033042426;83564103100033042426
86661057888770570462;80180534888770570462
58077643177540776648;16645702177540776648
21334810954992326002;00051560954992326002
20726146958273304420;07572550958273304420
41836043223027116488;02153084223027116488
04077864321067534640;71374861321067534640
04287680967568768664;17413170967568768664
68011854406350200266;66534016406350200266
48603070281135368040;45601260281135368040
37648458642588838280;13538263642588838280
75558120766876958082;87527807766876958082
54611781493185818604;80248054493185818604
74001366618245142404;01226134618245142404
65375446365495668826;78867584365495668826
17162465479113140228;45568437479113140228
17242642911758178666;55425721911758178666
60757435616344342408;17801525616344342408
22848627487046214464;25328032487046214464
12315462564760802660;82243886564760802660
37115557167938202406;44136711167938202406
86100740994995742860;07282130994995742860
03481226748336884862;71782844748336884862
40857835164251150828;34267450164251150828
10181034083621690046;11284763083621690046
88324804894651200444;75310366894651200444
78745332485682802884;71267516485682802884
27450748818381804662;18763808818381804662
82162752285174722200;07305842285174722200
56531483127632052480;63026270127632052480
70502586539521086886;50733842539521086886
07747728539456862628;23632368539456862628
45000042446797914440;41120227446797914440
81661733653792784004;51664207653792784004
48811513407173476006;85257042407173476006
43160368851520396266;51776443851520396266
15087825462396778664;51324328462396778664
26442105730277052200;63452058730277052200
27250384530413396884;02460327530413396884
56544275503955708420;01586647503955708420
17255413330741442042;52126577330741442042
65514425839746898886;55562634839746898886
42147163224045874802;00120614224045874802
15838522760935626400;43316448760935626400
24505533209541588002;47716343209541588002
62161447207004032264;01045830207004032264
13814118380582538884;01768013380582538884
78682142421931832808;37866475421931832808
36777011727428958064;63031516727428958064
17608148280496600626;77033142280496600626
76335582316888726240;11731218316888726240
86778308151453944008;08204730151453944008
26685342167190932406;55462805167190932406
25415773985874346042;74362283985874346042
25033548594923296860;48320233594923296860
36421264578660796804;57407167578660796804
66385157038345466888;15872015038345466888
47475375822423232064;87838462822423232064
23584874815993742084;15100406815993742084
86434745411944404408;36004181411944404408
30407213762224802248;26045235762224802248
38881013963950272820;87244886963950272820
10515436855547546268;80500280855547546268
58376702982666682880;44756500982666682880
02808782387189604622;15257404387189604622
63175580781707868040;70548800781707868040
85340716249728746444;48758060249728746444
43240542484538426044;07581568484538426044
70617244617850592406;06788321617850592406
68668065934908700202;87714755934908700202
48277104664615466660;86401068664615466660
03084812423138450220;00827263423138450220
30206122262353040664;76146840262353040664
17138651657856490848;21261886657856490848
48571712541873056866;73007247541873056866
42430337678766894062;71322726678766894062
45744618801621610424;04021165801621610424
45161376308159642004;57225874308159642004
55150641314505890402;34605116314505890402
44033115866455636240;48447848866455636240
51570118451244742840;23658462451244742840
24006866599202722602;44562138599202722602
20022541479699060228;32176207479699060228
80026443810622534668;53448782810622534668
84147308524672706802;58572616524672706802
34055830722166776480;60527315722166776480
52604500955479994426;78558383955479994426
08003353083414868462;23516137083414868462
57365576336173430466;16403023336173430466
42770312584993032628;38614665584993032628
71606172414936234402;48747563414936234402
01455437243071708020;28585285243071708020
01634122417073440248;15504460417073440248
57611021268880902246;53053157268880902246
66370768284606808044;24314384284606808044
13263718941568466024;28637354941568466024
80554367394042812028;23716574394042812028
86672608113769734088;44687487113769734088
06543318682648510880;06501635682648510880
72720230762912440664;84041052762912440664
80523262844310882028;28460000844310882028
51825887254265096428;60288734254265096428
18160718440819744442;74174360440819744442
00181455032089710048;77544658032089710048
57451362901366320266;22681214901366320266
45033886820250632068;81882671820250632068
81232011730166544884;08740307730166544884
27425368107498854006;16314333107498854006
34156314446730406024;52033310446730406024
83626363203953312262;84406328203953312262
31867735545266442600;86545755545266442600
58236130165274382400;25161882165274382400
67277161095194110026;55276062095194110026
81688484979414468644;21731486979414468644
74378064714828460660;35150004714828460660
12548185090739250026;05842430090739250026
60751143113683874088;60650034113683874088
80512538676647154066;35733553676647154066
86454737417442926080;30336023417442926080
63326172396909002024;48655636396909002024
23265642946313040282;13325320946313040282
62181222733352928046;24562536733352928046
63255546863141314662;22646543863141314662
60301150235737758042;74581317235737758042
56411337727010618064;43782148727010618064
06365210053291778420;56411433053291778420
52886086764086630660;02442273764086630660
70514646531576902624;58371332531576902624
78637150496573378608;63751573496573378608
87683235799407412286;41740586799407412286
54070680314988660402;35326248314988660402
38456208124053292486;84806577124053292486
67134167061218684240;80021743061218684240
14487634298789762288;65358422298789762288
51314111543964040020;68700151543964040020
42466074778906874804;01118003778906874804
76685577506141260008;88116631506141260008
38073528678147840804;85322884678147840804
32482641279264638060;60122010279264638060
22480601955333608684;08886781955333608684
10318024944809342860;28133436944809342860
52037806297522708022;28607116297522708022
74272501148961558288;20345306148961558288
23237087236692056466;10068672236692056466
45876708208354426420;27375102208354426420
21455261588798228462;55374087588798228462
27142848261157710666;80146665261157710666
32330286687731578206;75158607687731578206
56705456844403798860;52122873844403798860
34736224197173506606;16332230197173506606
27807134440511586026;65745744440511586026
71513662307115848848;22515142307115848848
10640887181448180882;43344577181448180882
13811077203611610688;54561706203611610688
87646557543832586862;32571621543832586862
40254181635096636626;14367172635096636626
08818252834499504628;17020004834499504628
12135816490300014442;25665283490300014442
12887465987857932880;85511882987857932880
12012004311658866240;70725688311658866240
66264042915938664400;02487882915938664400
67730461968154134404;53651744968154134404
22716325268088398088;88710884268088398088
21203205212110824822;30320027212110824822
87088803925935184484;74666657925935184484
65645752813916478820;75422701813916478820
20144770586621224208;58121472586621224208
77641214974507528644;30112424974507528644
44874841661732640824;83813201661732640824
62570316771196372224;88771213771196372224
48431763228472652220;00628370228472652220
05882605582559418464;77324710582559418464
76871747581145008466;07426865581145008466
12168848621154328224;53123130621154328224
47321205249170802286;86340043249170802286
16854186870626636226;65616177870626636226
41347616002699564264;67751688002699564264
50471265287638600622;37180625287638600622
18517781283170782204;73354651283170782204
66518887743806798020;13636342743806798020
18360451982733836048;84626762982733836048
81146722444478936028;07717821444478936028
10378871897856032022;40021006897856032022
26156188335942076200;48584557335942076200
75154020271263768066;25051230271263768066
88833156681445110882;25154377681445110882
40775774894036512028;13508677894036512028
12713570156021306682;77172524156021306682
23381134928519816062;35663803928519816062
31270773437581250206;61403442437581250206
24658754312971454664;67152227312971454664
06126142427849148648;03287552427849148648
10210252666918450824;12755823666918450824
16105620186767754040;42056841186767754040
02725253349711820444;51387373349711820444
11664250969458810244;08713483969458810244
46031445981801644466;57518303981801644466
75436583103027068262;62553667103027068262
23081670447864068606;62303670447864068606
71636812587920858464;06620485587920858464
11052325585968486884;68668723585968486884
73018477220478430642;73645622220478430642
06055826994627644444;87614722994627644444
61005465160250624084;17810007160250624084
25537756524681590060;17176111524681590060
75415768252899230680;48443871252899230680
47322621151279114008;47870008151279114008
66656181980024916042;38436286980024916042
02184145934896354460;43377406934896354460
64850744015366950084;34482281015366950084
00881347553066280004;02161347553066280004
35142872061899376824;12416653061899376824
00601171651289308266;34584321651289308266
42107486329651232060;35037751329651232060
25144821117701078248;01375512117701078248
48504028720379736484;58228065720379736484
01357621782751320622;31617455782751320622
20334621077367188480;14507435077367188480
38630721339102480460;32008523339102480460
72862044723018358062;21133103723018358062
54382550818043264662;81187254818043264662
34803560396205690440;77862437396205690440
31432677294563970602;42363434294563970602
22203514221678998066;23510075221678998066
10280632921507420224;45673174921507420224
17153578578756006804;76616336578756006804
35314474582025030048;47377105582025030048
40107247999299132860;48471460999299132860
52368365098806104288;67386471098806104288
55753873468292154404;15522718468292154404
82871003059549530002;74442226059549530002
07377001677667878222;17254372677667878222
28775843509225338428;33876428509225338428
77681208235929292200;67076377235929292200
55876717050971566842;00334185050971566842
11160085072326754222;28210186072326754222
24410775360468542084;14250245360468542084
72665807520944828484;64573621520944828484
26740821653142590846;16150346653142590846
51547805954421114428;70368424954421114428
83123817601270768266;06078543601270768266
55862863592364112606;10572368592364112606
51167417878228910488;22181156878228910488
45013447092872798448;70866582092872798448
51324326135022020884;53260360135022020884
22887424840785438868;80552777840785438868
13557181475757820226;43311245475757820226
26240386109704424002;15876526109704424002
76646148510882456826;77626131510882456826
25725061570141018484;66276334570141018484
32315316252962564848;81401888252962564848
31775415232927320622;06084461232927320622
85203554404580116002;41571473404580116002
86262620071511152640;54680663071511152640
15060787518488022662;30086707518488022662
53088541444412892860;35833314444412892860
64438423901918020266;15037063901918020266
30210731128621910804;88655732128621910804
53428254992759720280;32548842992759720280
30471721931485138624;18578780931485138624
63255643778272068062;80044007778272068062
83244725869999074660;06644012869999074660
13558448191214478282;33601415191214478282
47074711587372694206;30855382587372694206
74231153053028056846;88757306053028056846
31411468029018972644;56384141029018972644
81238858538414138462;40881353538414138462
07328261534760754202;28230100534760754202
32570543568492572662;68565646568492572662
48611720377015582064;86587352377015582064
18334121588044060046;68134127588044060046
06242443879718536228;76863580879718536228
33110108715328256400;75168111715328256400
68277061999500336028;20083702999500336028
03314134650776076684;32031701650776076684
48072230702287860680;70415158702287860680
64218728118457896662;61860633118457896662
35658775988724032888;61144502988724032888
57881012089465336886;78582251089465336886
00447314377410758806;24376053377410758806
54304526059047368428;02461314059047368428
25707731570545692642;66810264570545692642
61133778629185192486;06526777629185192486
00314061937856610206;42085212937856610206
71024380734824506460;14408474734824506460
85447703245938678026;42204110245938678026
33673361167244612406;48355310167244612406
66888616729254880644;31733858729254880644
87253262528683258488;51658555528683258488
28247058031879262624;50335558031879262624
40613706977922900222;64641074977922900222
40237036381336290466;73836641381336290466
24533737030844842626;55775773030844842626
30460604448707458604;54353173448707458604
20843353719843106402;84166581719843106402
21630570273620766488;77736882273620766488
32130162658540518262;05882483658540518262
57737375348707816288;07086062348707816288
12608575699904092444;86278740699904092444
64244252300243016268;36685745300243016268
87742452773424784804;61860188773424784804
85354002897562874606;75342875897562874606
55436300416685102824;62873138416685102824
87628400419981350244;37275645419981350244
82034762388158480462;34353382388158480462
05327588346189514608;51438761346189514608
33523085706181916424;81230482706181916424
81227604550160644268;24751844550160644268
57576730132491550880;50760175132491550880
81387217189155752460;74303656189155752460
08215800680541702468;06306818680541702468
63667435425628566068;48301567425628566068
52246533997136946022;38867403997136946022
08402340585700958468;71418887585700958468
01585521192533018280;44641474192533018280
38810750978634296062;75045321978634296062
42535541601595912424;47337120601595912424
06123631399827172028;02806438399827172028
42673347762943014822;14166652762943014822
81475858106729910840;53722015106729910840
03242735362647094664;33803488362647094664
16636635640929098284;36521184640929098284
14608540892608928864;41484018892608928864
50002766167005380822;21103558167005380822
31043617683215984046;70715083683215984046
12315711444200776028;76755634444200776028
11312467909287598686;60275202909287598686
00635375574314698486;87354324574314698486
88406026443966208604;01616646443966208604
55421864792983160606;70370014792983160606
01266437159277358260;85338410159277358260
86401471460976476084;82704084460976476084
46745534346717506282;10461120346717506282
41776578760812788084;17565468760812788084
30717685495660652868;02211858495660652868
08361238964690508660;16336324964690508660
32026632005374906842;73201742005374906842
07751014887153490464;60331523887153490464
44767405746554384866;32644515746554384866
18388421111984202408;14112647111984202408
43887454332137022048;24725730332137022048
54608868428131276062;54700337428131276062
86552532225331180642;65716722225331180642
61576314523925090062;72585203523925090062
38652854868839796246;52068277868839796246
50353251717073332248;56885416717073332248
74831558326865550482;06252557326865550482
50657470558543344262;57362288558543344262
33011620733336278046;53652073733336278046
67817348141731210866;34871815141731210866
58244875830356894626;61505288830356894626
20408555402906552848;08376858402906552848
77700805571492340066;13235557571492340066
88162755093048636862;36802108093048636862
20513341087890476880;07844314087890476880
30545214061270360082;17656524061270360082
02233513207728178006;61265850207728178006
88063240684514646628;22786406684514646628
06251708752328222264;67127546752328222264
71736348451152094424;03557375451152094424
21375032521800782640;14275300521800782640
70565484251694632266;44238273251694632266
17837826098440138446;02255185098440138446
43004833287441590622;44787034287441590622
38833041852271050422;65667314852271050422
73202447832286906206;44286537832286906206
10464544765466174826;43708223765466174826
17028401753484282262;55522681753484282262
71147377605926442426;14513113605926442426
08752044611928476666;74706011611928476666
26864178225463092226;25301847225463092226
86257631274254906486;11864743274254906486
23717386264508332244;81045881264508332244
08746148150723082426;87657884150723082426
37852030435244490200;67576807435244490200
23736626957687862848;05871760957687862848
51828857609609844002;30363151609609844002
05415287154210658260;86648250154210658260
07786333222942128064;47054285222942128064
46474660487513978622;01276443487513978622
20132071242444792280;00156554242444792280
36515001710808828084;77737627710808828084
30521503059009942686;26280337059009942686
88104764000371206842;22626400000371206842
36422645046287746866;30265831046287746866
62121125913895614404;08031854913895614404
70276115115500926668;58884045115500926668
71854571921876544482;84721847921876544482
58662265237466672206;84100054237466672206
41358071870455828800;30322757870455828800
60211547278812916488;33420220278812916488
76483543032954056880;01348716032954056880
52378741158392212420;35837710158392212420
07351704294279774860;76741343294279774860
40012462581766018466;33640433581766018466
34355654566868624240;68735218566868624240
06366020380408340468;18366132380408340468
55431355102161294006;83146828102161294006
71444821347959722022;84882273347959722022
20276647591458670024;46701274591458670024
66626126223365680646;87017888223365680646
86850881273036692220;12123414273036692220
00486551763884154820;55784630763884154820
13511083230877734884;26763402230877734884
70137333657524558264;68505474657524558264
45074643447454954448;40707788447454954448
32534463817079296248;04608118817079296248
73058746731609424882;15733666731609424882
13678855369926074660;26282082369926074660
44218875998819136020;45426838998819136020
12634406106946294008;22302277106946294008
88888373889442050460;87502382889442050460
62345876810276290400;71550801810276290400
06072048071669662640;34757188071669662640
18131227838678984620;03782373838678984620
77666308380723840468;47737804380723840468
82660474205144232268;83838663205144232268
04156288766438648082;58345666766438648082
16002500542136628448;04501768542136628448
73512720084462522628;57354414084462522628
62330105293454772288;12241444293454772288
63088216975899796068;43770815975899796068
24103503555096102684;86418235555096102684
61060700487440824464;86722522487440824464
68626476698564506604;31378388698564506604
60846524553403496846;42781017553403496846
81520233578618126804;02355187578618126804
57348566570265688484;34565440570265688484
48145600837871112048;74235621837871112048
60622818689346450886;45834667689346450886
12721580532729840048;15276422532729840048
57758032180181842468;07205578180181842468
27342700272159654806;72244431272159654806
67013210118362962404;68123506118362962404
84121535519238774244;60410212519238774244
78056715728658154804;20881676728658154804
17016828235313054884;27274133235313054884
12052224468376892820;58173831468376892820
83243015936507176040;60110050936507176040
53513557094386138444;60405254094386138444
13550083281599918040;70318882281599918040
04278526205975904842;61438150205975904842
63077444149242028286;30553244149242028286
38882101871572176224;42007464871572176224
13342506897173164606;47726378897173164606
43624882212938176406;18127583212938176406
54860650362250658822;82655887362250658822
51420838636335718208;02144077636335718208
81028024652247474006;52407733652247474006
27843742942885400280;13026488942885400280
77207272908886010262;05461621908886010262
56026843711793904824;56608233711793904824
80828532594875852602;83658261594875852602
86623115739481182202;04720147739481182202
22543347650272132426;13356260650272132426
85873240656034982424;54002152656034982424
76446786266886666408;36622546266886666408
07021515112141024080;24570877112141024080
02235510476099204482;53683056476099204482
48356881577291962648;46620635577291962648
52733515159007898260;34070844159007898260
68215730247317970606;67671571247317970606
37850343043895034288;32302232043895034288
45437321607254432422;48584576607254432422
60367746259109462260;56374620259109462260
08708604133973064046;08300340133973064046
77534722926280016066;83150375926280016066
37241135225022966484;14343687225022966484
36304114098998070020;83285327098998070020
12703525929210888644;45850741929210888644
45433870031657210040;33305183031657210040
46206275755320452268;24070408755320452268
52530532631739714040;06150577631739714040
86405537891402150440;70523058891402150440
64303128260465018084;44360477260465018084
14347845084348914202;16617724084348914202
20886382439752024460;70287300439752024460
55056048157133422422;33050566157133422422
13652682761785776408;44087263761785776408
01211835399195130444;07431674399195130444
54672863719691480660;50524181719691480660
62723175262818398080;44112034262818398080
05402532945082966026;32120280945082966026
58605434391683844608;58106774391683844608
12028238068210580088;38235346068210580088
84210180187386774048;73608067187386774048
68481071337254096206;04530240337254096206
85101803501618104266;74674533501618104266
77805355398550688862;32100151398550688862
27843286430800332884;72407581430800332884
75861681982416098622;27456238982416098622
46751623971147596066;64544048971147596066
70443611024297058486;12637546024297058486
54016530431223870208;44137641431223870208
77401547610048560826;06663451610048560826
50770006590220404284;17176620590220404284
10246577300538316268;80385610300538316268
52754444550986404268;53444082550986404268
16188325413579432820;04304072413579432820
33241835448932626020;51306235448932626020
10406770964656680244;04233534964656680244
34677753656992668266;05318377656992668266
01238326311853424666;81364286311853424666
70651641118719580820;55153633118719580820
72686143536083754208;51245128536083754208
18140137580453012626;66532864580453012626
02773611153723604004;80520775153723604004
45707054143771146604;54543242143771146604
83352324848177320446;21012552848177320446
83668158233604814888;53728381233604814888
77675542028152992646;11718243028152992646
46340532395216052026;66017321395216052026
53333886315165282084;35140506315165282084
55508138630311034042;04284247630311034042
11676143743612864862;68705741743612864862
14858760582119732622;68776327582119732622
76871107941457818608;65107238941457818608
35372012227117728064;14754486227117728064
62764371262732554822;44223830262732554822
05680513192336830864;40783506192336830864
40570580040715516868;22838567040715516868
31227674144718228286;67388674144718228286
85746808621602452482;80042475621602452482
87356345734279030628;08746434734279030628
40326843939471018628;00034552939471018628
36343317470272296068;25556164470272296068
52164600318157910404;33224663318157910404
44050421729659520644;53186815729659520644
65123415320243468800;11706155320243468800
55566718320208664642;21306116320208664642
68074511284604752202;22612052284604752202
35070147902008596006;43632824902008596006
66676308485409778626;83555745485409778626
16526133778696122220;37375681778696122220
45651885649696408286;08540647649696408286
03716107700378908000;17017475700378908000
17045776572825470064;72886485572825470064
43054262760522952242;15580561760522952242
73716177169594342402;06557883169594342402
25475312979932804486;87472534979932804486
31685400940630374442;01874327940630374442
22131022560576008400;76454880560576008400
87820485828077710488;41614028828077710488
45608651401926452840;84852822401926452840
26421085016667412666;71800736016667412666
00200850780734726468;34185740780734726468
08624250204567906428;68177024204567906428
58500047005824096842;57222274005824096842
85313502772032808064;64364340772032808064
02424843427295276064;07558552427295276064
10651515679716154060;02456276679716154060
22382716711095404824;80030410711095404824
52318070403076216004;75627687403076216004
75186002552865794264;38707821552865794264
08202166459260590260;78306401459260590260
56445714349111584602;07287166349111584602
00167713594803816860;63380424594803816860
15681175017070228406;81550773017070228406
62055541711338724824;40016251711338724824
17233518464629924402;57434344464629924402
10500866148468310862;84560327148468310862
21808408752220556422;42648101752220556422
15823061600841150842;75488224600841150842
67224110168984116662;13376017168984116662
51821316102608964006;87261208102608964006
47768367973133948646;61148777973133948646
04461671293862086446;70725057293862086446
81710685059535850002;75514110059535850002
85788831508222508420;77566321508222508420
81612162306015946266;13286574306015946266
33261244528079860062;05271744528079860062
87801272543337934288;32861073543337934288
61020617375308896226;65272044375308896226
03834636523173052646;30034327523173052646
53028366167021078248;28167077167021078248
57188234947828454448;88240847947828454448
84248164735539682200;00882048735539682200
36575058231502172208;02383511231502172208
65738105573041844220;23233403573041844220
40311878563585210088;55168585563585210088
84803368641921018282;67652037641921018282
34162141579049330060;58601328579049330060
15648623865620004668;78328483865620004668
38204378921817838640;27332043921817838640
35016352384608968886;85676268384608968886
04128015409019184428;27676645409019184428
64302628818044320404;71166358818044320404
38222658588157880046;48166716588157880046
71365678276916026482;24602212276916026482
78707682410994426084;45486228410994426084
62753313715828628084;46075555715828628084
28432111788420624888;18674351788420624888
58311004435650326042;46624776435650326042
57636773786970144882;81375225786970144882
55218841879150550486;27477764879150550486
27411524474564958644;30383803474564958644
53804140384393126202;67100770384393126202
03412481827384722064;26408113827384722064
18522526928104214488;40814533928104214488
00286314071122890066;30038543071122890066
16720826839862860460;04266062839862860460
01506884205629662268;64461342205629662268
84315614860285112084;04574817860285112084
13857783665270142400;10544217665270142400
18053886815207158826;20310201815207158826
25284558262272768080;81215402262272768080
06673633401607430266;23110166401607430266
11460002409048062844;10304444409048062844
51332082541504010024;60524211541504010024
41122526037875626880;31254444037875626880
51322142382244660464;61106586382244660464
22286533211122010666;30038160211122010666
33445463812684790406;08665164812684790406
46077656737124100622;46045584737124100622
21684701375386118800;05634024375386118800
86755524402607906006;42338750402607906006
68622465719651866402;46512127719651866402
12645687015828264242;86183627015828264242
88877888419400236086;36553055419400236086
72804315152870032422;11077762152870032422
06501002817966182080;30711750817966182080
32408853069954428402;17423055069954428402
14268551785995544884;25424567785995544884
22157204314918846244;67218402314918846244
87613250787952954880;50610571787952954880
30474462122143582480;84125010122143582480
32810433591590456866;34057246591590456866
61435221960216906084;57422753960216906084
33364434529932458486;04583843529932458486
18215813571617990066;72561474571617990066
11821777141245066608;80306875141245066608
58222572055986340000;02476080055986340000
48538183351640804682;06214163351640804682
43866153296439158024;38634534296439158024
60615836158562300846;27381564158562300846
52700756537245502622;70227302537245502622
72181373701628406424;47687751701628406424
77030465992509558606;18121842992509558606
62008327094422770028;51806624094422770028
70103504244762048028;58453160244762048028
88551568109851330844;53443501109851330844
01705714782429438048;31502687782429438048
76370161032535108464;01854371032535108464
02487282910976542826;61728138910976542826
75651686285360008042;14687426285360008042
06278003222936470648;48575458222936470648
50051271335293408884;14323351335293408884
40666476377004822064;84540058377004822064
82834864363028988820;53154732363028988820
34883613583772452620;47466660583772452620
83165760932258392880;64352445932258392880
43633717569092912660;56182054569092912660
45542753803464742004;02022827803464742004
46313268059914852686;10556235059914852686
27086081840068998868;85064508840068998868
02461311206651524840;62873521206651524840
33264674073221062646;05581772073221062646
14471134799870598028;14500435799870598028
48500231110799208242;85828331110799208242
75448707830550770468;44167644830550770468
32481821264222302244;72663577264222302244
05712708875320048800;71564366875320048800
65155380940750484442;77210360940750484442
15320414720765670642;81033507720765670642
41881408754273492260;20217137754273492260
53836245658230828262;84403083658230828262
54480723704286402260;62608705704286402260
70816786644702532444;78702441644702532444
00164318003240994262;07668875003240994262
74668156727423280648;25145638727423280648
70417138909274424428;01180774909274424428
68153184454325774428;13828763454325774428
77321571487729940206;70176361487729940206
41210612422207886064;63253756422207886064
20863711063732808404;25424131063732808404
66275243942056400280;74484287942056400280
58711075571876214224;32864684571876214224
86652701360048962084;52412815360048962084
58226357986133458624;40580220986133458624
10488252609021082428;71307170609021082428
70811663361430168824;67188317361430168824
13066810355000622000;37544654355000622000
87238645726136640640;13575607726136640640
61587031040824224284;01745011040824224284
60334523065184776826;83126022065184776826
33763853860883044668;55508115860883044668
54668002146524156608;42774187146524156608
83768210478440488646;70324436478440488646
68050126156142764008;21740838156142764008
04327735341987670440;57170886341987670440
77713351986747680208;21462253986747680208
06761210902881608680;72102572902881608680
20253408974838662802;87268428974838662802
03245808997183914448;87816261997183914448
41333111287730464880;46156553287730464880
88532547837869424622;34857865837869424622
46388278274656086486;51351650274656086486
82757170677948002480;32587338677948002480
56285214233697574888;80115473233697574888
04788438122305556648;10617671122305556648
14456377875303244642;62841451875303244642
43381877436063528624;50564661436063528624
22285132655283878268;18106041655283878268
67828661469342248660;02632863469342248660
82280658343355172020;77460811343355172020
27833756555974832684;83874761555974832684
17433386302596278848;81738317302596278848
05668643062725504248;41333413062725504248
36712314483446046046;15874552483446046046
13505736933223042888;33248234933223042888
67870488363871556246;78300421363871556246
45514584868821108820;45111758868821108820
26752481940769266026;16607121940769266026
15237648109232800844;26300202109232800844
